,error_type,annotation,prediction,token,full_text,sample_id,0
245,FN,ORGANIZATION,O,Feil,"Hello Shanie, We have a seminar on understanding child psychology at Arkansas. Our keynote speaker from O'Keefe - Feil emphasizes on growth mindset. Register online using 7116937066820694 from american_express. CCV code is 690.",,
246,FN,ORGANIZATION,O,Gorczany,"Hi! Our records show that Amanda Wisozk, at Ibrahim Haven, 734, Suite 621, Enochcester, Veneto, 07077 is a shareholder in Gorczany - Bernhard. Please confirm receipt of this email at Elta_Jaskolski@hotmail.com regarding the upcoming merger.",,
247,FN,ORGANIZATION,O,Bernhard,"Hi! Our records show that Amanda Wisozk, at Ibrahim Haven, 734, Suite 621, Enochcester, Veneto, 07077 is a shareholder in Gorczany - Bernhard. Please confirm receipt of this email at Elta_Jaskolski@hotmail.com regarding the upcoming merger.",,
248,FN,ORGANIZATION,O,Brown,"Dear Miss, researching on anti-trust laws, I found it interesting how during the trial of 'State of Abruzzo vs Brown LLC', the company's Personal Loan Account (# 85089159) were thoroughly inspected.",,
249,FN,ORGANIZATION,O,LLC,"Dear Miss, researching on anti-trust laws, I found it interesting how during the trial of 'State of Abruzzo vs Brown LLC', the company's Personal Loan Account (# 85089159) were thoroughly inspected.",,
250,FN,ORGANIZATION,O,Veum,"Good news! After collaboration with Veum, Gutkowski and Weber, we now accept Bitcoin for payments. Please use the 3wEeDpML34ZTcT8WrjFqt2Cd8nL3ffp8 to make your payments.",,
251,FN,ORGANIZATION,O,Gutkowski,"Good news! After collaboration with Veum, Gutkowski and Weber, we now accept Bitcoin for payments. Please use the 3wEeDpML34ZTcT8WrjFqt2Cd8nL3ffp8 to make your payments.",,
252,FN,ORGANIZATION,O,Bayer,You've opted for our advanced Pediatric Care package at Bayer - Padberg. The amount will be billed to your card number ending 8454344202176608.,,
253,FN,ORGANIZATION,O,Padberg,You've opted for our advanced Pediatric Care package at Bayer - Padberg. The amount will be billed to your card number ending 8454344202176608.,,
254,FN,ORGANIZATION,O,Schiller,"Hey Keira, did you sign up for our new test preparation guide? We received a payment from the account associated with Schiller Group, if it was not intentional, kindly reach out to us at the earliest.",,
255,FN,ORGANIZATION,O,Group,"Hey Keira, did you sign up for our new test preparation guide? We received a payment from the account associated with Schiller Group, if it was not intentional, kindly reach out to us at the earliest.",,
256,FN,ORGANIZATION,O,Kuhn,"The upcoming clinical trials are of high Applications significance. Participant Reinger, please validate your email address (Brandon_Ritchie@hotmail.com) and confirm. Our team at Kuhn, Greenholt and Altenwerth is eagerly awaiting you.",,
257,FN,ORGANIZATION,O,Greenholt,"The upcoming clinical trials are of high Applications significance. Participant Reinger, please validate your email address (Brandon_Ritchie@hotmail.com) and confirm. Our team at Kuhn, Greenholt and Altenwerth is eagerly awaiting you.",,
258,FN,ORGANIZATION,O,Ziemann,A team led by Austin in South Dakota researched preventive medicine and lifestyle modifications. Details on Ziemann LLC website (IP: 58.51.238.172).,,
259,FN,ORGANIZATION,O,LLC,A team led by Austin in South Dakota researched preventive medicine and lifestyle modifications. Details on Ziemann LLC website (IP: 58.51.238.172).,,
260,FN,ORGANIZATION,O,Lehner,"Lehner, Macejkovic and Ruecker has documented an escalating demand for gastrointestinal physicians, particularly in Tennessee. This could represent a significant opportunity for our Executive.",,
261,FN,ORGANIZATION,O,Haag,"Dr. Casper, we've planned a session on 'Best practices to conduct medical surgery' in association with Haag - Osinski. We're calling all medical interns to 526. See you there.",,
262,FN,ORGANIZATION,O,Osinski,"Dr. Casper, we've planned a session on 'Best practices to conduct medical surgery' in association with Haag - Osinski. We're calling all medical interns to 526. See you there.",,
263,FN,ORGANIZATION,O,Lowe,"Lowe, Wilkinson and Bahringer has been instrumental in deploying effective learning management systems. For further resources, access will be under Nikko.Prosacco-Padberg at https://awful-counsellor.com.",,
264,FN,ORGANIZATION,O,Pacocha,Submit your operations report and notes about the new deal with Pacocha - Roob to Bertram Erdman at (44)-3534.3441.,,
265,FN,ORGANIZATION,O,Roob,Submit your operations report and notes about the new deal with Pacocha - Roob to Bertram Erdman at (44)-3534.3441.,,
266,FN,ORGANIZATION,O,Bartoletti,"During the interview, Miss Hintz spoke in detail about her time as an Human Configuration Developer in the company Bartoletti - Veum. As an individual approximately 90 years old old, she provided a unique perspective.",,
267,FN,ORGANIZATION,O,Veum,"During the interview, Miss Hintz spoke in detail about her time as an Human Configuration Developer in the company Bartoletti - Veum. As an individual approximately 90 years old old, she provided a unique perspective.",,
268,FN,ORGANIZATION,O,Daugherty,"Hi Rosemary Blake, when are you visiting Daugherty Group as new National Integration Consultant? Need to prepare operations team.",,
269,FN,ORGANIZATION,O,Group,"Hi Rosemary Blake, when are you visiting Daugherty Group as new National Integration Consultant? Need to prepare operations team.",,
270,FN,ORGANIZATION,O,Cartwright,"To whom it may concern, Aryanna Greenfelder, formerly employed at Cartwright - Lebsack, is leading the litigation. You may reach him at Dax.Hoeger72@yahoo.com or +509 303-138-0808.",,
271,FN,ORGANIZATION,O,Lebsack,"To whom it may concern, Aryanna Greenfelder, formerly employed at Cartwright - Lebsack, is leading the litigation. You may reach him at Dax.Hoeger72@yahoo.com or +509 303-138-0808.",,
272,FN,ORGANIZATION,O,Douglas,"In light of prioritizing mental health, we have created a portal for Douglas and Sons employees. Confirm your identity with j3tifEFnpwxP to access.",,
273,FN,ORGANIZATION,O,Sons,"In light of prioritizing mental health, we have created a portal for Douglas and Sons employees. Confirm your identity with j3tifEFnpwxP to access.",,
274,FN,ORGANIZATION,O,Block,"Dear Health Insurance account holder, reports show your IP 70.95.167.97 may have been compromised. Please update your XiaSe8HF8_U_. Stay Safe! - Will - Block Security",,
275,FN,ORGANIZATION,O,Crona,Pat has been named the new Product Paradigm Director at Crona - Metz. Please ensure all safety communication goes through her going forward.,,
276,FN,ORGANIZATION,O,Metz,Pat has been named the new Product Paradigm Director at Crona - Metz. Please ensure all safety communication goes through her going forward.,,
277,FN,ORGANIZATION,O,Willms,"Pete Mann of Koch, Quitzon and Willms has been nominated for the Global Education Excellence Award.",,
278,FN,ORGANIZATION,O,Turcotte,Urgent: Ignatius Kyle is responsible for Turcotte Inc case litigation. Query on 01-93.83 26-27 or reach at Noemi_OHara@gmail.com.,,
279,FN,ORGANIZATION,O,Erdman,"Dear Linda, a training session has been scheduled in San Francisco, at 313 W 14th Street, to enhance your Accountability expertise at Erdman - Heller. Your presence on December 30, 1983 is expected.",,
280,FN,ORGANIZATION,O,Heller,"Dear Linda, a training session has been scheduled in San Francisco, at 313 W 14th Street, to enhance your Accountability expertise at Erdman - Heller. Your presence on December 30, 1983 is expected.",,
281,FN,ORGANIZATION,O,Renner,"Ardella, I need your guidance about the legal issues for Renner, Stiedemann and Waters's upcoming Product Branding Consultant role. Could you send us some example law clauses to Misael79@hotmail.com?",,
282,FN,ORGANIZATION,O,Stiedemann,"Ardella, I need your guidance about the legal issues for Renner, Stiedemann and Waters's upcoming Product Branding Consultant role. Could you send us some example law clauses to Misael79@hotmail.com?",,
283,FN,ORGANIZATION,O,Hand,"Compliant: Securities law violation by Kunde, Hand and Johns. Noticed discrepancy in Money Market Account (90331085). Please investigate https://harmless-texture.biz.",,
284,FN,ORGANIZATION,O,Johns,"Compliant: Securities law violation by Kunde, Hand and Johns. Noticed discrepancy in Money Market Account (90331085). Please investigate https://harmless-texture.biz.",,
285,FN,ORGANIZATION,O,Botsford,"As part of our Holistic Education initiative, we're hosting a virtual tour of Botsford Inc. Join using the IP 185.152.151.121 and the password: I9ru2fekAkVI.",,
286,FN,ORGANIZATION,O,Rohan,"Spoke with Javonte.Becker81 about fears of leaving home for college. Ima_McGlynn, as an National Assurance Specialist from Rohan - Donnelly, offered practical tips.",,
287,FN,ORGANIZATION,O,Donnelly,"Spoke with Javonte.Becker81 about fears of leaving home for college. Ima_McGlynn, as an National Assurance Specialist from Rohan - Donnelly, offered practical tips.",,
288,FN,ORGANIZATION,O,Witting,"Before we move ahead with Witting - Pouros for carrying out our Branding tasks, I wish to have a detailed discussion with Nash Barrows. Please arrange a meeting at 01/05/1966.",,
289,FN,ORGANIZATION,O,Pouros,"Before we move ahead with Witting - Pouros for carrying out our Branding tasks, I wish to have a detailed discussion with Nash Barrows. Please arrange a meeting at 01/05/1966.",,
290,FN,ORGANIZATION,O,Ernser,I am Bradley from the Infrastructure department at Ernser Group. I would like to inform you that we are starting a new social service initiative. For more information email Vada.OReilly@yahoo.com or call 9083 346.7222.,,
291,FN,ORGANIZATION,O,Group,I am Bradley from the Infrastructure department at Ernser Group. I would like to inform you that we are starting a new social service initiative. For more information email Vada.OReilly@yahoo.com or call 9083 346.7222.,,
292,FN,ORGANIZATION,O,D'Amore,"Mr. Kathleen, your agreement with D'Amore LLC has been submitted as a part of your bankruptcy case (Number: 61621454). It includes the Checking Account.",,
293,FN,ORGANIZATION,O,LLC,"Mr. Kathleen, your agreement with D'Amore LLC has been submitted as a part of your bankruptcy case (Number: 61621454). It includes the Checking Account.",,
294,FN,ORGANIZATION,O,Spinka,"Ms. Pfannerstill, it's been a pleasure to see Female to male transgender man empowerment at play in Factors at Spinka, Thiel and Lueilwitz. You've struck a perfect balance between creativity and responsibility in handling our art education program, and we appreciate your efforts.",,
295,FN,ORGANIZATION,O,Thiel,"Ms. Pfannerstill, it's been a pleasure to see Female to male transgender man empowerment at play in Factors at Spinka, Thiel and Lueilwitz. You've struck a perfect balance between creativity and responsibility in handling our art education program, and we appreciate your efforts.",,
296,FN,ORGANIZATION,O,Kling,"Eleazar, as part of the student community of Kling Inc, kindly join us for the upcoming event designed to boost student engagement. More details https://jumpy-caution.biz/.",,
297,FN,ORGANIZATION,O,Prohaska,"Thank you Mr. Glover for joining Prohaska, Herzog and Ernser preventative healthcare program. To make your health profile, visit https://key-septicaemia.biz/ with the login credentials Jeramie_Marquardt39 and leBfAp7ZdBB3.",,
298,FN,ORGANIZATION,O,Carter,News of Carter - Hilpert pushing into 66325-6570 came in. Time to rethink our strategy and counteract.,,
299,FN,ORGANIZATION,O,Hilpert,News of Carter - Hilpert pushing into 66325-6570 came in. Time to rethink our strategy and counteract.,,
300,FN,ORGANIZATION,O,Toy,"Newly merged company Toy, Ullrich and Stehr appoints Carleton Drew Lemke as Chief Implementation Officer. Initial payment of P925.05k sent to Investment Account.",,
301,FN,ORGANIZATION,O,Hirthe,"Welcome, Gender nonconforming. We are eager to equip you with essential life skills at Hirthe and Sons. As an Representative, you will be learning valuable competencies starting this 8 PM. Please ensure to have your 58398120 handy for any related expenses.",,
302,FN,ORGANIZATION,O,Sons,"Welcome, Gender nonconforming. We are eager to equip you with essential life skills at Hirthe and Sons. As an Representative, you will be learning valuable competencies starting this 8 PM. Please ensure to have your 58398120 handy for any related expenses.",,
303,FN,ORGANIZATION,O,Block,"Dear Khalil, your subscription renewal with us at Block, West and Hessel was successful. Payment of $424k has been received from 1124742025921045. We look forward to another fruitful year.",,
304,FN,ORGANIZATION,O,West,"Dear Khalil, your subscription renewal with us at Block, West and Hessel was successful. Payment of $424k has been received from 1124742025921045. We look forward to another fruitful year.",,
305,FN,ORGANIZATION,O,Hessel,"Dear Khalil, your subscription renewal with us at Block, West and Hessel was successful. Payment of $424k has been received from 1124742025921045. We look forward to another fruitful year.",,
306,FN,ORGANIZATION,O,Nitzsche,"To evaluate student behavior within the Savings Account, our research and development team in the Nitzsche - Wilderman is creating a new software that will evaluate the students' parameters like 6'10"" and Eye color: Green, and also their online activities using parameters like b8:1e:f5:2e:6d:e5 and Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 5.2; Trident/4.1; .NET CLR 2.8.54985.8). The experiment has been approved to start on 4/36.",,
307,FN,ORGANIZATION,O,Wilderman,"To evaluate student behavior within the Savings Account, our research and development team in the Nitzsche - Wilderman is creating a new software that will evaluate the students' parameters like 6'10"" and Eye color: Green, and also their online activities using parameters like b8:1e:f5:2e:6d:e5 and Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 5.2; Trident/4.1; .NET CLR 2.8.54985.8). The experiment has been approved to start on 4/36.",,
308,FN,ORGANIZATION,O,Raynor,We need to conduct a strategy review for our Northwest division. Raynor Inc's success there has been worrying.,,
309,FN,ORGANIZATION,O,Harber,"Dear Facilitator, it came to our attention how crucial literacy programs are in our state of Zug. As an experienced Customer Division Liaison at Harber, Rau and Cronin, could you kindly update our data on this issue?",,
310,FN,ORGANIZATION,O,Boyle,"I am Mrs. Demigender from Boyle - Hammes, and I want to introduce a literacy program in your schools. Contact me through phone number 072 718 5931. If you agree, we can meet at building number 29731.",,
311,FN,ORGANIZATION,O,Hammes,"I am Mrs. Demigender from Boyle - Hammes, and I want to introduce a literacy program in your schools. Contact me through phone number 072 718 5931. If you agree, we can meet at building number 29731.",,
312,FN,ORGANIZATION,O,Stamm,"We have a new admission. Patient's name is hidden for confidentiality, use 2842727283878377 as id. Check 0x0d2dfa9de2390abb86debba9b5eb078adf21fe33 for her medical history. Notify Stamm - Feest as they're her insurance provider.",,
313,FN,ORGANIZATION,O,Feest,"We have a new admission. Patient's name is hidden for confidentiality, use 2842727283878377 as id. Check 0x0d2dfa9de2390abb86debba9b5eb078adf21fe33 for her medical history. Notify Stamm - Feest as they're her insurance provider.",,
314,FN,ORGANIZATION,O,Douglas,"Dear Regional Interactions Specialist, I, diagnosed with depression, would appreciate if my insurance plan, under Douglas Group, could cover mental health costs. Please assist.",,
315,FN,ORGANIZATION,O,Group,"Dear Regional Interactions Specialist, I, diagnosed with depression, would appreciate if my insurance plan, under Douglas Group, could cover mental health costs. Please assist.",,
316,FN,ORGANIZATION,O,Prohaska,"Cross-cultural issue analysis on Hermaphrodite from Shanialand, Baden-Württemberg. Employed as Internal Division Manager at Prohaska Inc. Contact details: +26.92.932-0089, Van_Cassin@gmail.com.",,
317,FN,ORGANIZATION,O,Mills,Your IP Address 168.120.209.164 has been authorised to access the market research data for Mills - Kessler.,,
318,FN,ORGANIZATION,O,Kessler,Your IP Address 168.120.209.164 has been authorised to access the market research data for Mills - Kessler.,,
319,FN,ORGANIZATION,O,Dooley,"Fraud charges have been filed against Salvador Lubowitz, IP address 100.146.35.140, for soliciting donations for a non-existent charity reportedly supported by Dooley - Marks. An estimated ¥ 767k has been unlawfully obtained.",,
320,FN,ORGANIZATION,O,Marks,"Fraud charges have been filed against Salvador Lubowitz, IP address 100.146.35.140, for soliciting donations for a non-existent charity reportedly supported by Dooley - Marks. An estimated ¥ 767k has been unlawfully obtained.",,
321,FN,ORGANIZATION,O,Hagenes,"Vendor Vandervort, Anderson and Hagenes has requested a halt in operations due to incomplete payments. Refer to invoice sent on 1900-11-17T23:27:02.212Z.",,
322,FN,ORGANIZATION,O,Auer,Elisa Bartoletti needs a dermatology appointment. They work in Auer Group and their IP is 109.128.155.157. The best way to contact them is through their encrypted Ethereum address: 0xbead8a5807b0c20c0b4ccbea0e8dccb818a3136d.,,
323,FN,ORGANIZATION,O,Group,Elisa Bartoletti needs a dermatology appointment. They work in Auer Group and their IP is 109.128.155.157. The best way to contact them is through their encrypted Ethereum address: 0xbead8a5807b0c20c0b4ccbea0e8dccb818a3136d.,,
324,FN,ORGANIZATION,O,Orn,"Addressing: Alanna Bridge, 234. To inform you that Architect at Orn LLC shouldn't discriminate based on Male.",,
325,FN,ORGANIZATION,O,LLC,"Addressing: Alanna Bridge, 234. To inform you that Architect at Orn LLC shouldn't discriminate based on Male.",,
326,FN,ORGANIZATION,O,Beier,"Analytics report for 14/08/1956 sent to Tom_Schmitt@hotmail.com. Also, discussed the matter with Omnigender from Beier - Waelchi.",,
327,FN,ORGANIZATION,O,Waelchi,"Analytics report for 14/08/1956 sent to Tom_Schmitt@hotmail.com. Also, discussed the matter with Omnigender from Beier - Waelchi.",,
328,FN,ORGANIZATION,O,Hagenes,"Our new Education Policy needs to address unique challenges that we face in South Carolina. The Administrator at Hagenes, Wintheiser and Russel stated that proper allocation of resources is the key to success.",,
329,FN,ORGANIZATION,O,Wintheiser,"Our new Education Policy needs to address unique challenges that we face in South Carolina. The Administrator at Hagenes, Wintheiser and Russel stated that proper allocation of resources is the key to success.",,
330,FN,ORGANIZATION,O,Hickle,"Good Morning Mrs. Sawayn, we've consulted with Hickle LLC. Is it suitable for you to have a meeting at 77908 Pagac Parkway, Suite 530, 99510-9547?",,
331,FN,ORGANIZATION,O,LLC,"Good Morning Mrs. Sawayn, we've consulted with Hickle LLC. Is it suitable for you to have a meeting at 77908 Pagac Parkway, Suite 530, 99510-9547?",,
332,FN,ORGANIZATION,O,Graham,"As per our records, account 37964173 of Graham LLC has vaccinated 02444-8647 residents.",,
333,FN,ORGANIZATION,O,LLC,"As per our records, account 37964173 of Graham LLC has vaccinated 02444-8647 residents.",,
334,FN,ORGANIZATION,O,Feil,Did you know Feil Inc donated $0.0005b to local charities? Learn more about their social responsibility programs at https://jolly-highway.biz.,,
335,FN,ORGANIZATION,O,Batz,"Dear Batz LLC, our student Marshall O'Reilly will be joining you on exchange. Her contact number is 0296433370852535.",,
336,FN,ORGANIZATION,O,LLC,"Dear Batz LLC, our student Marshall O'Reilly will be joining you on exchange. Her contact number is 0296433370852535.",,
337,FN,ORGANIZATION,O,Dietrich,"Good Morning Miss Lehner, We have arranged a counselling session on how to handle workplace stress for Dietrich - Boyer employees on 05/01/2015 at 1 AM. The session will take place in Rosemead, Montgomery County. Reach me at Nedra.Bergstrom@hotmail.com for further details.",,
338,FN,ORGANIZATION,O,Boyer,"Good Morning Miss Lehner, We have arranged a counselling session on how to handle workplace stress for Dietrich - Boyer employees on 05/01/2015 at 1 AM. The session will take place in Rosemead, Montgomery County. Reach me at Nedra.Bergstrom@hotmail.com for further details.",,
339,FN,ORGANIZATION,O,Jones,"Dear Jewel, your feedback on our preventive health care services is valuable for Jones - Powlowski. Please consider filling the feedback form on https://blue-zoologist.name/ using Elvis50 and AKv_RMU1dTk6.",,
340,FN,ORGANIZATION,O,Powlowski,"Dear Jewel, your feedback on our preventive health care services is valuable for Jones - Powlowski. Please consider filling the feedback form on https://blue-zoologist.name/ using Elvis50 and AKv_RMU1dTk6.",,
341,FN,ORGANIZATION,O,Cassin,"Cassin, Rice and Rau is planning a field trip on 2012-01-01T06:20:52.689Z. Join by paying kr139k.",,
342,FN,ORGANIZATION,O,Rice,"Cassin, Rice and Rau is planning a field trip on 2012-01-01T06:20:52.689Z. Join by paying kr139k.",,
343,FN,ORGANIZATION,O,Rau,"Cassin, Rice and Rau is planning a field trip on 2012-01-01T06:20:52.689Z. Join by paying kr139k.",,
344,FN,ORGANIZATION,O,Swift,"To the Central Usability Liaison of Swift - Oberbrunner, we hope this letter from our office in Apt. 480 extends our gratitude for your support in previous years. Could we count on your assistance to expand in South Dakota?",,
345,FN,ORGANIZATION,O,Oberbrunner,"To the Central Usability Liaison of Swift - Oberbrunner, we hope this letter from our office in Apt. 480 extends our gratitude for your support in previous years. Could we count on your assistance to expand in South Dakota?",,
346,FN,ORGANIZATION,O,Kozey,"To excel in Medical Specializations, we recommend the courses offered by our partners, Kozey, Wehner and Prosacco. Access the learning platform using Mozilla/5.0 (Macintosh; PPC Mac OS X 10.6.3; rv:10.6) Gecko/20100101 Firefox/10.6.1 and Oo4JNRkfJjPj. Share your IPV4 (175.43.237.11) for troubleshooting.",,
347,FN,ORGANIZATION,O,Wehner,"To excel in Medical Specializations, we recommend the courses offered by our partners, Kozey, Wehner and Prosacco. Access the learning platform using Mozilla/5.0 (Macintosh; PPC Mac OS X 10.6.3; rv:10.6) Gecko/20100101 Firefox/10.6.1 and Oo4JNRkfJjPj. Share your IPV4 (175.43.237.11) for troubleshooting.",,
348,FN,ORGANIZATION,O,Prosacco,"To excel in Medical Specializations, we recommend the courses offered by our partners, Kozey, Wehner and Prosacco. Access the learning platform using Mozilla/5.0 (Macintosh; PPC Mac OS X 10.6.3; rv:10.6) Gecko/20100101 Firefox/10.6.1 and Oo4JNRkfJjPj. Share your IPV4 (175.43.237.11) for troubleshooting.",,
349,FN,ORGANIZATION,O,Carroll,"Dear Cis male, We understand the significance of preventive healthcare. That is why we at Stiedemann, Spinka and Carroll are committed to providing succinct and trustworthy data. For full access, please refer to IP 151.158.15.49.",,
350,FN,ORGANIZATION,O,Collier,"Fellow healthcare workers will gather on 1936-11-18T03:19:19.490Z to celebrate the retirement of Mrs. O'Keefe, who dedicated her life as a Functionality at Collier - Berge. Please confirm your attendance by sending an email to Nella68@hotmail.com.",,
351,FN,ORGANIZATION,O,Berge,"Fellow healthcare workers will gather on 1936-11-18T03:19:19.490Z to celebrate the retirement of Mrs. O'Keefe, who dedicated her life as a Functionality at Collier - Berge. Please confirm your attendance by sending an email to Nella68@hotmail.com.",,
352,FN,ORGANIZATION,O,Bruen,"Any management request for your Female before employment decision at Bruen, Beatty and Franey could be unlawful under federal employment laws.",,
353,FN,ORGANIZATION,O,Beatty,"Any management request for your Female before employment decision at Bruen, Beatty and Franey could be unlawful under federal employment laws.",,
354,FN,ORGANIZATION,O,Bednar,Angelita Bowie Wolff has opened a Civil Rights case against Bednar Inc. Detailed email sent at Ramiro_Willms52@gmail.com.,,
355,FN,ORGANIZATION,O,Rosenbaum,"Agustin, Forward Program Specialist at Rosenbaum, Crona and Ferry. We have a meeting to discuss possible solutions for healthcare coverage for our Developer this Friday. Looking forward to your valuable insights.",,
356,FN,ORGANIZATION,O,Torphy,Our senior care team from Torphy Inc has been dispatched from our main office located at Kayli Trafficway.,,
357,FN,ORGANIZATION,O,Crona,"Crona, Gusikowski and Pfannerstill has complaints concerning transactions made with Saudi Riyal, can we discuss how consumer law applies?",,
358,FN,ORGANIZATION,O,Gusikowski,"Crona, Gusikowski and Pfannerstill has complaints concerning transactions made with Saudi Riyal, can we discuss how consumer law applies?",,
359,FN,ORGANIZATION,O,Pfannerstill,"Crona, Gusikowski and Pfannerstill has complaints concerning transactions made with Saudi Riyal, can we discuss how consumer law applies?",,
360,FN,ORGANIZATION,O,Heaney,"As the Internal Web Specialist I think it's beneficial to have a program about maintaining physical health. Althea, could you reach out to Heaney - Murazik to conduct a workshop? It can be charged on the 0510354668496473.",,
361,FN,ORGANIZATION,O,Murazik,"As the Internal Web Specialist I think it's beneficial to have a program about maintaining physical health. Althea, could you reach out to Heaney - Murazik to conduct a workshop? It can be charged on the 0510354668496473.",,
362,FN,ORGANIZATION,O,Lemke,"To Katelynn Heller, This is an official letter to inform you about your child's progress in the Special Education Program in Lemke - Jones. Our records from the 11th January show a significant growth in certain areas. For more information, contact us on 03 49.60.04-08",,
363,FN,ORGANIZATION,O,Jones,"To Katelynn Heller, This is an official letter to inform you about your child's progress in the Special Education Program in Lemke - Jones. Our records from the 11th January show a significant growth in certain areas. For more information, contact us on 03 49.60.04-08",,
364,FN,ORGANIZATION,O,Bartell,"Dear Alanis, start building your career with our Branding internship at Bartell, Hansen and Bergstrom. Apply on https://inconsequential-bafflement.org/ using your ID Keara3. Remember, the deadline is 1944-01-01T08:18:17.798Z.",,
365,FN,ORGANIZATION,O,Hansen,"Dear Alanis, start building your career with our Branding internship at Bartell, Hansen and Bergstrom. Apply on https://inconsequential-bafflement.org/ using your ID Keara3. Remember, the deadline is 1944-01-01T08:18:17.798Z.",,
366,FN,ORGANIZATION,O,Padberg,"Llewellyn,  Padberg, Osinski and Christiansen offered to donate $532450.00 for mental health resources in Lueview schools. As Corporate Interactions Planner, can you manage? Reach out at +60 895 387-9353 or Leonard58@gmail.com by 1916-11-14T18:28:26.014Z. Best, Administrator Jonatan",,
367,FN,ORGANIZATION,O,Osinski,"Llewellyn,  Padberg, Osinski and Christiansen offered to donate $532450.00 for mental health resources in Lueview schools. As Corporate Interactions Planner, can you manage? Reach out at +60 895 387-9353 or Leonard58@gmail.com by 1916-11-14T18:28:26.014Z. Best, Administrator Jonatan",,
368,FN,ORGANIZATION,O,Grimes,"Grimes, Howell and Flatley and Kristopher Dietrich are pushing forward the litigation. You may reach Ciara Schroeder through email at Gina.Friesen82@hotmail.com or via phone on 1602.239-2731.",,
369,FN,ORGANIZATION,O,Howell,"Grimes, Howell and Flatley and Kristopher Dietrich are pushing forward the litigation. You may reach Ciara Schroeder through email at Gina.Friesen82@hotmail.com or via phone on 1602.239-2731.",,
370,FN,ORGANIZATION,O,Flatley,"Grimes, Howell and Flatley and Kristopher Dietrich are pushing forward the litigation. You may reach Ciara Schroeder through email at Gina.Friesen82@hotmail.com or via phone on 1602.239-2731.",,
371,FN,ORGANIZATION,O,Hettinger,"Serving D'Amoreborough and surrounding counties, Gusikowski, Quigley and Hettinger leads the pharma industry with products from their renowned Mobility division. Find out more about our products by visiting https://proper-prayer.org or calling +910.232.885-7878.",,
372,FN,ORGANIZATION,O,Gibson,"Dr. Denis Paucek, living in Greater Manchester, is indicted for unauthorized use of Gibson - Berge's financial accounts. Employee ID: Petra_Nolan25. Contact her lawyer at Ashley_Cormier21@gmail.com.",,
373,FN,ORGANIZATION,O,Berge,"Dr. Denis Paucek, living in Greater Manchester, is indicted for unauthorized use of Gibson - Berge's financial accounts. Employee ID: Petra_Nolan25. Contact her lawyer at Ashley_Cormier21@gmail.com.",,
374,FN,ORGANIZATION,O,Streich,"Dear Associate, The billing for our recent purchase from Streich - Marks of medical imaging equipment needs to be settled. Please use the account Credit Card Account and check for kr839858.",,
375,FN,ORGANIZATION,O,Marks,"Dear Associate, The billing for our recent purchase from Streich - Marks of medical imaging equipment needs to be settled. Please use the account Credit Card Account and check for kr839858.",,
376,FN,ORGANIZATION,O,Kirlin,"Despite age differences like 93 years old, our gifted program at Kirlin - Fritsch is designed to equally nurture and challenge every student. Learn more at https://giant-forehead.name/.",,
377,FN,ORGANIZATION,O,Fritsch,"Despite age differences like 93 years old, our gifted program at Kirlin - Fritsch is designed to equally nurture and challenge every student. Learn more at https://giant-forehead.name/.",,
378,FN,ORGANIZATION,O,Baumbach,"Bonita, any update on the curriculum changes that were discussed in the Kunze - Baumbach meet? Need to finalize the Interactions subject.",,
379,FN,ORGANIZATION,O,Larson,"Larson, Schmeler and Barrows is currently collaborating with Tennessee on a special project. Are there specific policies our team need to be aware of in the course of the collaboration?",,
380,FN,ORGANIZATION,O,Schmeler,"Larson, Schmeler and Barrows is currently collaborating with Tennessee on a special project. Are there specific policies our team need to be aware of in the course of the collaboration?",,
381,FN,ORGANIZATION,O,Bins,"Hi Elwin_Bahringer,
As Applications, please analyze our competitors' brands. Pay attention to their visible brand marks and latent brand elements.
We're particularly interested in Klocko - Bins and their recent success. Report to be sent via email to Kody_Conroy81@gmail.com.",,
382,FN,ORGANIZATION,O,Adams,"All employees of Adams and Sons must attend a risk mitigation seminar on 26/02/1905. It focuses on dealing with threats stemming from various sources, such as compromised IPV4 180.1.2.230 and IPV6 a5c2:0dea:cfad:ad0a:92bf:25ee:30ff:a9ef addresses, malicious user agents Opera/10.6 (Macintosh; Intel Mac OS X 10.7.7 U; LT Presto/2.9.169 Version/10.00), and fraudulent transactions involving amounts like NT$722,489.25.",,
383,FN,ORGANIZATION,O,Sons,"All employees of Adams and Sons must attend a risk mitigation seminar on 26/02/1905. It focuses on dealing with threats stemming from various sources, such as compromised IPV4 180.1.2.230 and IPV6 a5c2:0dea:cfad:ad0a:92bf:25ee:30ff:a9ef addresses, malicious user agents Opera/10.6 (Macintosh; Intel Mac OS X 10.7.7 U; LT Presto/2.9.169 Version/10.00), and fraudulent transactions involving amounts like NT$722,489.25.",,
384,FN,ORGANIZATION,O,Zieme,"As a Gender neutral, it's crucial for you to maintain proper nutrition. Our team at Zieme - Kutch in Lansing has an exceptional record in providing a balanced dietetic plan. Contact us at this number, (383)-3599193 for more information.",,
385,FN,ORGANIZATION,O,Kutch,"As a Gender neutral, it's crucial for you to maintain proper nutrition. Our team at Zieme - Kutch in Lansing has an exceptional record in providing a balanced dietetic plan. Contact us at this number, (383)-3599193 for more information.",,
